Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2021-04-15,387.4173889160156,387.687555926274,385.38654494981597,385.433112724498,60229800
2021-04-16,388.7123107910156,389.31783402254797,387.28699001478793,388.70298586402646,82037300
2021-04-19,386.80255126953125,388.2278720552796,385.4797193923822,387.78073043129933,78498500
2021-04-20,383.9705810546875,386.6907875184191,382.4986639809094,385.59152639170094,81851800
2021-04-21,387.60369873046875,387.80864810285476,383.21592286206607,383.3556830388797,66793000
2021-04-22,384.0637512207031,388.26520006438915,383.001761278924,387.43610589568067,97582800
2021-04-23,388.2278747558594,389.6345741269456,384.54813911119874,384.6226532391619,73209200
2021-04-26,389.0383605957031,389.60664100563645,388.2931055721406,388.8800074072831,52182400
2021-04-27,388.9544982910156,389.53210359386003,387.8179659687333,389.33645070740164,51303100
2021-04-28,388.84271240234375,390.342575715046,388.3769209336228,389.2246648182536,51238900
2021-04-29,391.3206787109375,391.93552678623496,387.94835343735446,391.56289934262634,78544300
2021-04-30,388.7496032714844,389.9047856090629,387.85529148566474,389.05704160482367,85527000
2021-05-03,389.5880126953125,391.1157939955126,389.0942748542552,390.7338415630485,68128300
2021-05-04,387.1844787597656,388.0974402326931,383.5047433776642,387.6037024349062,101591200
2021-05-05,387.3056335449219,389.0570141395226,386.7466780571217,388.8241183887439,60162200
2021-05-06,390.3985595703125,390.5289664285822,385.3773127188648,387.3802108160868,74321400
2021-05-07,393.23980712890625,393.8919265936675,390.4823294392389,391.16239525650957,67733800
2021-05-10,389.34576416015625,393.8173507618117,389.2246538329622,393.5937799606252,81852400
2021-05-11,385.87103271484375,386.85850853881635,382.00496848744234,384.836989107153,116888000
2021-05-12,377.67303466796875,384.36179320441613,376.3594993403955,383.0948540805935,134811000
2021-05-13,382.2098693847656,384.1382530041698,379.1728997288725,379.21949593633536,106394000
2021-05-14,388.078857421875,388.9266014154042,384.9114807136324,384.9394270681594,82201600
2021-05-17,387.0912780761719,387.9017789998937,385.07905579969406,386.97019619206054,65129200
2021-05-18,383.7563171386719,387.59443468838975,383.5979355139091,387.3522140021612,59810200
2021-05-19,382.7501525878906,382.92715562063444,377.5985000735296,379.07974196431326,106467100
2021-05-20,386.8677978515625,388.1254406224363,383.5047967743601,383.62587868681237,78022200
2021-05-21,386.551025390625,389.58799485674376,386.09455884988506,388.3489736323711,76578700
2021-05-24,390.49169921875,391.563014094204,388.54466552821737,388.78688623089147,51376700
2021-05-25,389.6252746582031,391.9262858634761,389.0476977323679,391.57227976579446,57451400
2021-05-26,390.3985595703125,390.901594004632,389.1781879116937,390.2122315674567,43088600
2021-05-27,390.6034851074219,391.9356421143981,390.3239931202354,391.42328278237954,56707700
2021-05-28,391.3021240234375,392.42933147222897,391.0692282777566,392.1684893742527,58520200
2021-06-01,390.95745849609375,393.7987753351119,390.5196133395258,393.65904356804924,54216600
2021-06-02,391.572265625,392.4107130596126,390.6034397848831,391.60953690489885,49097100
2021-06-03,390.1190490722656,391.25558160462,387.79941622388145,389.26200853094554,58138800
2021-06-04,393.6870422363281,393.98515566544813,390.1842805183219,391.96360773445116,55938800
2021-06-07,393.30499267578125,393.85462318339853,392.37340976192394,393.6776201553933,51555000
2021-06-08,393.388916015625,394.2552814880263,391.563021073544,394.162117490748,47134300
2021-06-09,392.8019714355469,394.3018348687151,392.57840061009364,394.2272923071258,48436300
2021-06-10,394.6279296875,395.5781627079137,392.7088706477692,394.0224063180113,51020100
2021-06-11,395.2799377441406,395.39172314331665,393.89188832161483,395.17747727144723,45570800
2021-06-14,396.1650390625,396.2674995574854,394.1528161505777,395.3918091672138,42358500
2021-06-15,395.4382629394531,396.351195855603,394.5625728646135,396.31395301429274,51508500
2021-06-16,393.23052978515625,395.8017082457771,391.19038894578637,395.5781373986484,80386100
2021-06-17,393.1000671386719,394.0782178856841,390.63137795315737,392.82060361942723,90949700
2021-06-18,387.7969970703125,390.5167474088944,387.5913771677302,389.82512979232945,118676300
2021-06-21,393.3486633300781,393.53560087943845,388.7409408172673,389.5540649639203,72822000
2021-06-22,395.45159912109375,396.28343417143736,392.61966911686017,393.339353041914,57700300
2021-06-23,394.9749450683594,396.3301424887815,394.8908317268986,395.5263737663793,49445400
2021-06-24,397.3114929199219,397.73205959660106,396.8628599421337,397.11522847080494,45110300
2021-06-25,398.72283935546875,399.17147241602134,397.73213297075046,398.05925946140326,58129500
2021-06-28,399.5266418457031,399.69486854958024,398.0499376849995,399.2462640059079,53159600
2021-06-29,399.7416076660156,400.5453764693619,399.2088612604478,399.9098343658785,35970500
2021-06-30,400.0779724121094,400.7509075851133,399.2554929203643,399.28353069746186,64827900
2021-07-01,402.2931213378906,402.4520211210759,400.7696685970019,400.83509959729395,53441000
2021-07-02,405.3680114746094,405.7231756894549,402.37718195001327,403.4520300284134,57697700
2021-07-06,404.6296691894531,405.63908633581775,401.90056347036705,405.42411100289456,68710400
2021-07-07,406.0596008300781,406.3400071225295,403.3024576849441,405.3119077621989,63549500
2021-07-08,402.7511291503906,403.5081778396305,399.57336151548776,400.7510054866028,97595200
2021-07-09,407.0503234863281,407.3494121346729,402.55475241821676,404.2557870176814,76238600
2021-07-12,408.50836181640625,408.76073035250516,406.536304788165,406.9662269112006,52889600
2021-07-13,407.1157531738281,409.21867209378087,406.8540577380294,407.72325737950405,52911300
2021-07-14,407.7232666015625,409.2934677745335,406.48022038406873,408.80744158086895,64130400
2021-07-15,406.3307189941406,407.05972983900836,404.43341971053184,406.38679455738685,55126400
2021-07-16,403.1436767578125,407.5551356129404,402.7511477644121,407.5084154784258,75874700
2021-07-19,397.19000244140625,403.20902632092094,394.38611039278754,398.3302530154178,147987000
2021-07-20,402.8819580078125,404.1530707517098,397.0591977452092,397.8536396448114,99608200
2021-07-21,406.143798828125,406.28401626491234,402.83522636423976,404.0782727663207,64724400
2021-07-22,406.9942626953125,407.23727579624176,405.33997668113454,406.3213274734552,47878500
2021-07-23,411.1814880371094,411.51794144372303,408.23740663856285,408.9196688873081,63766600
2021-07-26,412.19085693359375,412.20021236866125,410.5459261537889,410.5926462837905,43719200
2021-07-27,410.3122863769531,411.18148619614936,407.4896830394306,411.15344841239045,67397100
2021-07-28,410.1440124511719,411.51792083805464,408.7233839343774,410.93845431834467,52472400
2021-07-29,411.84503173828125,412.91985138960683,411.05994533585215,411.0693007705477,47435300
2021-07-30,409.84490966796875,411.29357581662805,409.1532635675781,409.28412555399376,68951200
2021-08-02,408.98504638671875,412.1067095157106,408.62988215553224,411.55528082300833,58783300
2021-08-03,412.3124084472656,412.4339150257173,407.5925338958521,409.77956673996874,58053900
2021-08-04,410.28424072265625,412.28433581198715,410.050583021591,411.03193395699765,46732200
2021-08-05,412.8824768066406,412.96659014888616,411.12536648595767,411.4431375086628,38969700
2021-08-06,413.56475830078125,413.9853535543252,412.9198607907698,413.2002671340216,46930000
2021-08-09,413.228271484375,413.85445807390835,412.46186747322616,413.5366870620658,41222600
2021-08-10,413.7423400878906,414.4526685963435,412.9946468851688,413.67690908891893,43339300
2021-08-11,414.7705078125,414.8639766088712,413.68633252447233,414.8079010355829,44034300
2021-08-12,416.0135192871094,416.1537367311729,413.72369084389135,414.62092846348145,38909400
2021-08-13,416.7705078125,416.78919015715337,415.9760660634455,416.4620637284058,39470300
2021-08-16,417.7518310546875,417.8826645039691,413.91983997608867,415.4713301600155,73740000
2021-08-17,415.0134582519531,415.87330259419554,412.03198379117543,415.2003672937734,92673900
2021-08-18,410.47113037109375,415.5648794226537,410.2281457688839,414.004033503329,89351900
